timestamp_hours,day,hour_of_day,solar_generation_kw,load_demand_kw,battery_soc_percent,battery_energy_kwh,grid_import_kwh,grid_export_kwh,cloud_coverage,inverter_operational
507.0,22,3,2.037,0.525,5.0,0.68,413.82,364.71,0.42,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
508.0,22,4,2.495,0.526,5.0,0.68,414.34,367.21,0.42,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
509.0,22,5,2.783,0.525,5.0,0.68,414.87,369.99,0.42,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
510.0,22,6,2.881,0.572,5.0,0.68,415.44,372.87,0.42,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
511.0,22,7,2.783,0.573,5.0,0.68,416.01,375.66,0.42,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
512.0,22,8,2.495,0.619,5.0,0.68,416.63,378.15,0.42,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
513.0,22,9,2.037,0.594,5.0,0.68,417.23,380.19,0.42,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
514.0,22,10,1.44,0.594,5.0,0.68,417.82,381.63,0.42,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
515.0,22,11,0.746,0.641,5.0,0.68,418.46,382.37,0.42,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
516.0,22,12,0.0,0.628,5.0,0.68,419.09,382.37,0.42,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
517.0,22,13,0.0,0.541,5.0,0.68,419.63,382.37,0.42,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
518.0,22,14,0.0,0.6,5.0,0.68,420.23,382.37,0.42,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
519.0,22,15,0.0,0.623,5.0,0.68,420.85,382.37,0.42,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
520.0,22,16,0.0,0.52,5.0,0.68,421.37,382.37,0.42,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
521.0,22,17,0.0,0.509,5.0,0.68,421.88,382.37,0.42,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
522.0,22,18,0.0,2.868,5.0,0.68,424.75,382.37,0.42,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
523.0,22,19,0.0,1.291,5.0,0.68,426.04,382.37,0.42,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
524.0,22,20,0.0,1.304,5.0,0.68,427.34,382.37,0.42,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
525.0,22,21,0.0,2.616,5.0,0.68,429.96,382.37,0.42,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
526.0,22,22,0.0,0.644,5.0,0.68,430.6,382.37,0.42,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
527.0,22,23,0.0,0.532,5.0,0.68,431.13,382.37,0.42,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
528.0,23,0,0.0,0.504,5.0,0.68,431.64,382.37,0.63,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
529.0,23,1,0.473,0.595,5.0,0.68,432.23,382.85,0.63,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
530.0,23,2,0.914,0.626,5.0,0.68,432.86,383.76,0.63,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
531.0,23,3,1.293,0.508,5.0,0.68,433.37,385.05,0.63,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
532.0,23,4,1.583,0.523,5.0,0.68,433.89,386.64,0.63,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
533.0,23,5,1.766,0.579,5.0,0.68,434.47,388.4,0.63,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
534.0,23,6,1.828,0.639,5.0,0.68,435.11,390.23,0.63,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
535.0,23,7,1.766,0.556,5.0,0.68,435.66,391.99,0.63,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
536.0,23,8,1.583,0.556,5.0,0.68,436.22,393.58,0.63,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
537.0,23,9,1.293,0.606,5.0,0.68,436.83,394.87,0.63,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
538.0,23,10,0.914,0.53,5.0,0.68,437.36,395.78,0.63,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
539.0,23,11,0.473,0.605,5.0,0.68,437.96,396.26,0.63,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
540.0,23,12,0.0,0.634,5.0,0.68,438.6,396.26,0.63,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
541.0,23,13,0.0,0.614,5.0,0.68,439.21,396.26,0.63,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
542.0,23,14,0.0,0.586,5.0,0.68,439.8,396.26,0.63,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
543.0,23,15,0.0,0.591,5.0,0.68,440.39,396.26,0.63,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
544.0,23,16,0.0,0.547,5.0,0.68,440.93,396.26,0.63,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
545.0,23,17,0.0,0.526,5.0,0.68,441.46,396.26,0.63,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
546.0,23,18,0.0,2.385,5.0,0.68,443.84,396.26,0.63,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
547.0,23,19,0.0,1.31,5.0,0.68,445.15,396.26,0.63,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
548.0,23,20,0.0,3.149,5.0,0.68,448.3,396.26,0.63,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
549.0,23,21,0.0,1.27,5.0,0.68,449.57,396.26,0.63,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
550.0,23,22,0.0,0.574,5.0,0.68,450.15,396.26,0.63,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
551.0,23,23,0.0,0.552,5.0,0.68,450.7,396.26,0.63,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
552.0,24,0,0.0,0.56,5.0,0.68,451.26,396.26,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
553.0,24,1,0.21,0.547,5.0,0.68,451.81,396.47,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
554.0,24,2,0.405,0.64,5.0,0.68,452.45,396.87,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
555.0,24,3,0.572,0.511,5.0,0.68,452.96,397.44,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
556.0,24,4,0.701,0.591,5.0,0.68,453.55,398.14,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
557.0,24,5,0.782,0.539,5.0,0.68,454.09,398.93,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
558.0,24,6,0.81,0.506,5.0,0.68,454.59,399.74,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
559.0,24,7,0.782,0.571,5.0,0.68,455.17,400.52,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
560.0,24,8,0.701,0.565,5.0,0.68,455.73,401.22,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
561.0,24,9,0.572,0.555,5.0,0.68,456.29,401.79,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
562.0,24,10,0.405,0.634,5.0,0.68,456.92,402.2,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
563.0,24,11,0.21,0.509,5.0,0.68,457.43,402.41,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
564.0,24,12,0.0,0.549,5.0,0.68,457.98,402.41,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
565.0,24,13,0.0,0.577,5.0,0.68,458.55,402.41,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
566.0,24,14,0.0,0.52,5.0,0.68,459.07,402.41,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
567.0,24,15,0.0,0.539,5.0,0.68,459.61,402.41,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
568.0,24,16,0.0,0.571,5.0,0.68,460.18,402.41,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
569.0,24,17,0.0,0.619,5.0,0.68,460.8,402.41,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
570.0,24,18,0.0,2.818,5.0,0.68,463.62,402.41,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
571.0,24,19,0.0,1.551,5.0,0.68,465.17,402.41,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
572.0,24,20,0.0,2.453,5.0,0.68,467.63,402.41,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
573.0,24,21,0.0,0.675,5.0,0.68,468.3,402.41,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
574.0,24,22,0.0,0.504,5.0,0.68,468.8,402.41,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
575.0,24,23,0.0,0.617,5.0,0.68,469.42,402.41,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
576.0,25,0,0.0,0.534,5.0,0.68,469.96,402.41,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
577.0,25,1,0.517,0.578,5.0,0.68,470.53,402.92,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
578.0,25,2,0.999,0.525,5.0,0.68,471.06,403.92,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
579.0,25,3,1.412,0.573,5.0,0.68,471.63,405.33,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
580.0,25,4,1.73,0.646,5.0,0.68,472.28,407.06,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
581.0,25,5,1.929,0.592,5.0,0.68,472.87,408.99,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
582.0,25,6,1.997,0.524,5.0,0.68,473.39,410.99,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
583.0,25,7,1.929,0.647,5.0,0.68,474.04,412.92,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
584.0,25,8,1.73,0.59,5.0,0.68,474.63,414.65,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
585.0,25,9,1.412,0.538,5.0,0.68,475.17,416.06,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
586.0,25,10,0.999,0.631,5.0,0.68,475.8,417.06,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
587.0,25,11,0.517,0.564,5.0,0.68,476.37,417.58,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
588.0,25,12,0.0,0.545,5.0,0.68,476.91,417.58,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
589.0,25,13,0.0,0.569,5.0,0.68,477.48,417.58,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
590.0,25,14,0.0,0.623,5.0,0.68,478.1,417.58,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
591.0,25,15,0.0,0.545,5.0,0.68,478.65,417.58,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
592.0,25,16,0.0,0.633,5.0,0.68,479.28,417.58,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
593.0,25,17,0.0,0.582,5.0,0.68,479.86,417.58,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
594.0,25,18,0.0,0.965,5.0,0.68,480.83,417.58,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
595.0,25,19,0.0,3.089,5.0,0.68,483.92,417.58,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
596.0,25,20,0.0,0.807,5.0,0.68,484.72,417.58,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
597.0,25,21,0.0,1.394,5.0,0.68,486.12,417.58,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
598.0,25,22,0.0,0.617,5.0,0.68,486.74,417.58,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
599.0,25,23,0.0,0.516,5.0,0.68,487.25,417.58,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
600.0,26,0,0.0,0.609,5.0,0.68,487.86,417.58,0.15,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
601.0,26,1,1.097,0.532,5.0,0.68,488.39,418.68,0.15,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
602.0,26,2,2.119,0.545,5.0,0.68,488.94,420.79,0.15,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
603.0,26,3,2.996,0.528,5.0,0.68,489.46,423.79,0.15,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
604.0,26,4,3.67,0.56,5.0,0.68,490.02,427.46,0.15,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
605.0,26,5,4.0,0.57,5.0,0.68,490.59,431.46,0.15,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
606.0,26,6,4.0,0.556,5.0,0.68,491.15,435.46,0.15,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
607.0,26,7,4.0,0.583,5.0,0.68,491.73,439.46,0.15,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
608.0,26,8,3.67,0.634,5.0,0.68,492.37,443.13,0.15,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
609.0,26,9,2.996,0.538,5.0,0.68,492.91,446.13,0.15,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
610.0,26,10,2.119,0.595,5.0,0.68,493.5,448.25,0.15,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
611.0,26,11,1.097,0.566,5.0,0.68,494.07,449.34,0.15,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
612.0,26,12,0.0,0.532,5.0,0.68,494.6,449.34,0.15,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
613.0,26,13,0.0,0.549,5.0,0.68,495.15,449.34,0.15,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
614.0,26,14,0.0,0.567,5.0,0.68,495.72,449.34,0.15,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
615.0,26,15,0.0,0.545,5.0,0.68,496.26,449.34,0.15,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
616.0,26,16,0.0,0.592,5.0,0.68,496.85,449.34,0.15,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
617.0,26,17,0.0,0.54,5.0,0.68,497.39,449.34,0.15,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
618.0,26,18,0.0,3.547,5.0,0.68,500.94,449.34,0.15,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
619.0,26,19,0.0,1.702,5.0,0.68,502.64,449.34,0.15,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
620.0,26,20,0.0,3.32,5.0,0.68,505.96,449.34,0.15,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
621.0,26,21,0.0,2.662,5.0,0.68,508.62,449.34,0.15,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
622.0,26,22,0.0,0.646,5.0,0.68,509.27,449.34,0.15,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
623.0,26,23,0.0,0.641,5.0,0.68,509.91,449.34,0.15,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
624.0,27,0,0.0,0.597,5.0,0.68,510.51,449.34,0.47,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
625.0,27,1,0.68,0.526,5.0,0.68,511.03,450.02,0.47,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
626.0,27,2,1.314,0.602,5.0,0.68,511.63,451.34,0.47,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
627.0,27,3,1.858,0.523,5.0,0.68,512.16,453.19,0.47,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
628.0,27,4,2.276,0.535,5.0,0.68,512.69,455.47,0.47,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
629.0,27,5,2.538,0.587,5.0,0.68,513.28,458.01,0.47,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
630.0,27,6,2.628,0.537,5.0,0.68,513.82,460.64,0.47,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
631.0,27,7,2.538,0.62,5.0,0.68,514.44,463.17,0.47,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
632.0,27,8,2.276,0.522,5.0,0.68,514.96,465.45,0.47,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
633.0,27,9,1.858,0.611,5.0,0.68,515.57,467.31,0.47,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
634.0,27,10,1.314,0.525,5.0,0.68,516.1,468.62,0.47,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
635.0,27,11,0.68,0.619,5.0,0.68,516.71,469.3,0.47,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
636.0,27,12,0.0,0.599,5.0,0.68,517.31,469.3,0.47,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
637.0,27,13,0.0,0.535,5.0,0.68,517.85,469.3,0.47,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
638.0,27,14,0.0,0.585,5.0,0.68,518.43,469.3,0.47,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
639.0,27,15,0.0,0.584,5.0,0.68,519.02,469.3,0.47,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
640.0,27,16,0.0,0.542,5.0,0.68,519.56,469.3,0.47,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
641.0,27,17,0.0,0.613,5.0,0.68,520.17,469.3,0.47,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
642.0,27,18,0.0,1.6,5.0,0.68,521.77,469.3,0.47,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
643.0,27,19,0.0,1.418,5.0,0.68,523.19,469.3,0.47,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
644.0,27,20,0.0,1.479,5.0,0.68,524.67,469.3,0.47,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
645.0,27,21,0.0,1.767,5.0,0.68,526.44,469.3,0.47,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
646.0,27,22,0.0,0.507,5.0,0.68,526.94,469.3,0.47,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
647.0,27,23,0.0,0.558,5.0,0.68,527.5,469.3,0.47,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
648.0,28,0,0.0,0.509,5.0,0.68,528.01,469.3,0.66,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
649.0,28,1,0.445,0.575,5.0,0.68,528.58,469.75,0.66,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
650.0,28,2,0.86,0.509,5.0,0.68,529.09,470.61,0.66,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
651.0,28,3,1.216,0.648,5.0,0.68,529.74,471.82,0.66,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
652.0,28,4,1.489,0.509,5.0,0.68,530.25,473.31,0.66,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
653.0,28,5,1.661,0.615,5.0,0.68,530.87,474.97,0.66,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
654.0,28,6,1.719,0.58,5.0,0.68,531.45,476.69,0.66,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
655.0,28,7,1.661,0.521,5.0,0.68,531.97,478.35,0.66,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
656.0,28,8,1.489,0.533,5.0,0.68,532.5,479.84,0.66,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
657.0,28,9,1.216,0.59,5.0,0.68,533.09,481.06,0.66,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
658.0,28,10,0.86,0.623,5.0,0.68,533.71,481.91,0.66,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
659.0,28,11,0.445,0.573,5.0,0.68,534.29,482.36,0.66,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
660.0,28,12,0.0,0.591,5.0,0.68,534.88,482.36,0.66,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
661.0,28,13,0.0,0.595,5.0,0.68,535.47,482.36,0.66,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
662.0,28,14,0.0,0.649,5.0,0.68,536.12,482.36,0.66,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
663.0,28,15,0.0,0.589,5.0,0.68,536.71,482.36,0.66,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
664.0,28,16,0.0,0.618,5.0,0.68,537.33,482.36,0.66,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
665.0,28,17,0.0,0.502,5.0,0.68,537.83,482.36,0.66,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
666.0,28,18,0.0,2.063,5.0,0.68,539.89,482.36,0.66,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
667.0,28,19,0.0,2.575,5.0,0.68,542.47,482.36,0.66,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
668.0,28,20,0.0,0.771,5.0,0.68,543.24,482.36,0.66,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
669.0,28,21,0.0,1.181,5.0,0.68,544.42,482.36,0.66,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
670.0,28,22,0.0,0.606,5.0,0.68,545.03,482.36,0.66,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
671.0,28,23,0.0,0.556,5.0,0.68,545.58,482.36,0.66,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
672.0,29,0,0.0,0.615,5.0,0.68,546.2,482.36,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
673.0,29,1,0.207,0.574,5.0,0.68,546.77,482.57,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
674.0,29,2,0.4,0.529,5.0,0.68,547.3,482.97,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
675.0,29,3,0.565,0.551,5.0,0.68,547.85,483.53,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
676.0,29,4,0.692,0.61,5.0,0.68,548.46,484.22,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
677.0,29,5,0.772,0.64,5.0,0.68,549.1,485.0,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
678.0,29,6,0.799,0.644,5.0,0.68,549.75,485.79,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
679.0,29,7,0.772,0.62,5.0,0.68,550.36,486.57,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
680.0,29,8,0.692,0.585,5.0,0.68,550.95,487.26,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
681.0,29,9,0.565,0.618,5.0,0.68,551.57,487.82,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
682.0,29,10,0.4,0.603,5.0,0.68,552.17,488.22,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
