timestamp_hours,day,hour_of_day,solar_generation_kw,load_demand_kw,battery_soc_percent,battery_energy_kwh,grid_import_kwh,grid_export_kwh,cloud_coverage,inverter_operational
203.5,9,11,0.357,0.541,34.78,4.7,62.58,35.67,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
203.75,9,11,0.357,0.506,34.5,4.66,62.59,35.67,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
204.0,9,12,0.0,0.583,33.42,4.51,62.6,35.67,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
204.25,9,12,0.0,0.569,32.37,4.37,62.62,35.67,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
204.5,9,12,0.0,0.548,31.35,4.23,62.63,35.67,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
204.75,9,12,0.0,0.518,30.39,4.1,62.64,35.67,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
205.0,9,13,0.0,0.563,29.35,3.96,62.66,35.67,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
205.25,9,13,0.0,0.609,28.22,3.81,62.67,35.67,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
205.5,9,13,0.0,0.524,27.25,3.68,62.69,35.67,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
205.75,9,13,0.0,0.63,26.09,3.52,62.7,35.67,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
206.0,9,14,0.0,0.644,24.9,3.36,62.72,35.67,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
206.25,9,14,0.0,0.539,23.9,3.23,62.73,35.67,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
206.5,9,14,0.0,0.622,22.75,3.07,62.75,35.67,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
206.75,9,14,0.0,0.518,21.79,2.94,62.76,35.67,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
207.0,9,15,0.0,0.614,20.65,2.79,62.77,35.67,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
207.25,9,15,0.0,0.642,19.46,2.63,62.79,35.67,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
207.5,9,15,0.0,0.629,18.3,2.47,62.81,35.67,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
207.75,9,15,0.0,0.556,17.27,2.33,62.82,35.67,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
208.0,9,16,0.0,0.531,16.28,2.2,62.83,35.67,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
208.25,9,16,0.0,0.586,15.2,2.05,62.85,35.67,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
208.5,9,16,0.0,0.544,14.19,1.92,62.86,35.67,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
208.75,9,16,0.0,0.564,13.15,1.77,62.88,35.67,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
209.0,9,17,0.0,0.627,11.99,1.62,62.89,35.67,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
209.25,9,17,0.0,0.617,10.84,1.46,62.91,35.67,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
209.5,9,17,0.0,0.514,9.89,1.34,62.92,35.67,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
209.75,9,17,0.0,0.604,8.77,1.18,62.93,35.67,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
210.0,9,18,0.0,1.943,5.17,0.7,62.98,35.67,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
210.25,9,18,0.0,2.858,5.0,0.68,63.68,35.67,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
210.5,9,18,0.0,1.801,5.0,0.68,64.13,35.67,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
210.75,9,18,0.0,3.527,5.0,0.68,65.01,35.67,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
211.0,9,19,0.0,0.909,5.0,0.68,65.24,35.67,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
211.25,9,19,0.0,3.187,5.0,0.68,66.03,35.67,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
211.5,9,19,0.0,3.37,5.0,0.68,66.88,35.67,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
211.75,9,19,0.0,0.884,5.0,0.68,67.1,35.67,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
212.0,9,20,0.0,2.755,5.0,0.68,67.78,35.67,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
212.25,9,20,0.0,1.261,5.0,0.68,68.1,35.67,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
212.5,9,20,0.0,0.6,5.0,0.68,68.25,35.67,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
212.75,9,20,0.0,2.282,5.0,0.68,68.82,35.67,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
213.0,9,21,0.0,3.434,5.0,0.68,69.68,35.67,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
213.25,9,21,0.0,1.597,5.0,0.68,70.08,35.67,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
213.5,9,21,0.0,2.321,5.0,0.68,70.66,35.67,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
213.75,9,21,0.0,2.694,5.0,0.68,71.33,35.67,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
214.0,9,22,0.0,0.581,5.0,0.68,71.48,35.67,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
214.25,9,22,0.0,0.535,5.0,0.68,71.61,35.67,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
214.5,9,22,0.0,0.537,5.0,0.68,71.75,35.67,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
214.75,9,22,0.0,0.579,5.0,0.68,71.89,35.67,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
215.0,9,23,0.0,0.528,5.0,0.68,72.02,35.67,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
215.25,9,23,0.0,0.555,5.0,0.68,72.16,35.67,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
215.5,9,23,0.0,0.588,5.0,0.68,72.31,35.67,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
215.75,9,23,0.0,0.529,5.0,0.68,72.44,35.67,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
216.0,10,0,0.0,0.546,5.0,0.68,72.58,35.67,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
216.25,10,0,0.0,0.543,5.0,0.68,72.71,35.67,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
216.5,10,0,0.0,0.618,5.0,0.68,72.87,35.67,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
216.75,10,0,0.0,0.547,5.0,0.68,73.0,35.67,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
217.0,10,1,0.268,0.594,5.0,0.68,73.09,35.67,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
217.25,10,1,0.268,0.553,5.0,0.68,73.16,35.67,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
217.5,10,1,0.268,0.541,5.0,0.68,73.22,35.67,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
217.75,10,1,0.268,0.606,5.0,0.68,73.31,35.67,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
218.0,10,2,0.518,0.515,5.01,0.68,73.31,35.67,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
218.25,10,2,0.518,0.601,5.0,0.68,73.33,35.67,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
218.5,10,2,0.518,0.625,5.0,0.68,73.36,35.67,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
218.75,10,2,0.518,0.601,5.0,0.68,73.38,35.67,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
219.0,10,3,0.732,0.586,5.24,0.71,73.38,35.68,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
219.25,10,3,0.732,0.624,5.42,0.73,73.38,35.68,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
219.5,10,3,0.732,0.595,5.65,0.76,73.38,35.68,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
219.75,10,3,0.732,0.549,5.96,0.8,73.38,35.69,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
220.0,10,4,0.896,0.597,6.46,0.87,73.38,35.69,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
220.25,10,4,0.896,0.569,7.0,0.95,73.38,35.7,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
220.5,10,4,0.896,0.516,7.64,1.03,73.38,35.71,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
220.75,10,4,0.896,0.641,8.06,1.09,73.38,35.72,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
221.0,10,5,1.0,0.553,8.81,1.19,73.38,35.73,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
221.25,10,5,1.0,0.641,9.41,1.27,73.38,35.74,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
221.5,10,5,1.0,0.54,10.17,1.37,73.38,35.75,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
221.75,10,5,1.0,0.613,10.82,1.46,73.38,35.76,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
222.0,10,6,1.035,0.604,11.54,1.56,73.38,35.77,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
222.25,10,6,1.035,0.623,12.23,1.65,73.38,35.78,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
222.5,10,6,1.035,0.647,12.87,1.74,73.38,35.79,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
222.75,10,6,1.035,0.638,13.53,1.83,73.38,35.8,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
223.0,10,7,1.0,0.613,14.18,1.91,73.38,35.81,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
223.25,10,7,1.0,0.592,14.86,2.01,73.38,35.82,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
223.5,10,7,1.0,0.585,15.55,2.1,73.38,35.83,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
223.75,10,7,1.0,0.505,16.38,2.21,73.38,35.84,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
224.0,10,8,0.896,0.594,16.88,2.28,73.38,35.85,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
224.25,10,8,0.896,0.579,17.41,2.35,73.38,35.86,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
224.5,10,8,0.896,0.529,18.02,2.43,73.38,35.87,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
224.75,10,8,0.896,0.602,18.51,2.5,73.38,35.88,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
225.0,10,9,0.732,0.537,18.84,2.54,73.38,35.88,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
225.25,10,9,0.732,0.526,19.18,2.59,73.38,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
225.5,10,9,0.732,0.636,19.34,2.61,73.38,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
225.75,10,9,0.732,0.569,19.61,2.65,73.38,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
226.0,10,10,0.518,0.636,19.39,2.62,73.38,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
226.25,10,10,0.518,0.597,19.25,2.6,73.38,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
226.5,10,10,0.518,0.501,19.28,2.6,73.38,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
226.75,10,10,0.518,0.616,19.09,2.58,73.38,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
227.0,10,11,0.268,0.518,18.63,2.51,73.39,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
227.25,10,11,0.268,0.575,18.06,2.44,73.4,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
227.5,10,11,0.268,0.567,17.51,2.36,73.41,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
227.75,10,11,0.268,0.541,17.0,2.3,73.41,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
228.0,10,12,0.0,0.546,15.99,2.16,73.43,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
228.25,10,12,0.0,0.523,15.02,2.03,73.44,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
228.5,10,12,0.0,0.617,13.88,1.87,73.45,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
228.75,10,12,0.0,0.64,12.69,1.71,73.47,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
229.0,10,13,0.0,0.601,11.58,1.56,73.49,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
229.25,10,13,0.0,0.634,10.41,1.41,73.5,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
229.5,10,13,0.0,0.572,9.35,1.26,73.52,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
229.75,10,13,0.0,0.556,8.32,1.12,73.53,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
230.0,10,14,0.0,0.569,7.27,0.98,73.54,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
230.25,10,14,0.0,0.56,6.23,0.84,73.56,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
230.5,10,14,0.0,0.577,5.16,0.7,73.57,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
230.75,10,14,0.0,0.565,5.0,0.68,73.69,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
231.0,10,15,0.0,0.549,5.0,0.68,73.83,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
231.25,10,15,0.0,0.521,5.0,0.68,73.96,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
231.5,10,15,0.0,0.559,5.0,0.68,74.1,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
231.75,10,15,0.0,0.635,5.0,0.68,74.26,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
232.0,10,16,0.0,0.542,5.0,0.68,74.4,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
232.25,10,16,0.0,0.507,5.0,0.68,74.52,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
232.5,10,16,0.0,0.634,5.0,0.68,74.68,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
232.75,10,16,0.0,0.554,5.0,0.68,74.82,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
233.0,10,17,0.0,0.616,5.0,0.68,74.97,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
233.25,10,17,0.0,0.591,5.0,0.68,75.12,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
233.5,10,17,0.0,0.622,5.0,0.68,75.28,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
233.75,10,17,0.0,0.603,5.0,0.68,75.43,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
234.0,10,18,0.0,2.317,5.0,0.68,76.01,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
234.25,10,18,0.0,2.15,5.0,0.68,76.54,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
234.5,10,18,0.0,3.065,5.0,0.68,77.31,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
234.75,10,18,0.0,3.431,5.0,0.68,78.17,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
235.0,10,19,0.0,1.699,5.0,0.68,78.59,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
235.25,10,19,0.0,1.386,5.0,0.68,78.94,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
235.5,10,19,0.0,3.408,5.0,0.68,79.79,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
235.75,10,19,0.0,1.774,5.0,0.68,80.23,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
236.0,10,20,0.0,0.685,5.0,0.68,80.41,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
236.25,10,20,0.0,2.823,5.0,0.68,81.11,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
236.5,10,20,0.0,1.423,5.0,0.68,81.47,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
236.75,10,20,0.0,0.592,5.0,0.68,81.62,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
237.0,10,21,0.0,2.873,5.0,0.68,82.33,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
237.25,10,21,0.0,3.245,5.0,0.68,83.14,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
237.5,10,21,0.0,2.559,5.0,0.68,83.78,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
237.75,10,21,0.0,2.784,5.0,0.68,84.48,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
238.0,10,22,0.0,0.599,5.0,0.68,84.63,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
238.25,10,22,0.0,0.522,5.0,0.68,84.76,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
238.5,10,22,0.0,0.518,5.0,0.68,84.89,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
238.75,10,22,0.0,0.616,5.0,0.68,85.04,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
239.0,10,23,0.0,0.502,5.0,0.68,85.17,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
239.25,10,23,0.0,0.588,5.0,0.68,85.32,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
239.5,10,23,0.0,0.588,5.0,0.68,85.46,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
239.75,10,23,0.0,0.551,5.0,0.68,85.6,35.89,0.79,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
240.0,11,0,0.0,0.535,5.0,0.68,85.74,35.89,0.83,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
240.25,11,0,0.0,0.547,5.0,0.68,85.87,35.89,0.83,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
240.5,11,0,0.0,0.523,5.0,0.68,86.0,35.89,0.83,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
240.75,11,0,0.0,0.503,5.0,0.68,86.13,35.89,0.83,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
241.0,11,1,0.222,0.613,5.0,0.68,86.23,35.89,0.83,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
241.25,11,1,0.222,0.577,5.0,0.68,86.31,35.89,0.83,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
241.5,11,1,0.222,0.545,5.0,0.68,86.4,35.89,0.83,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
241.75,11,1,0.222,0.624,5.0,0.68,86.5,35.89,0.83,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
242.0,11,2,0.428,0.518,5.0,0.68,86.52,35.89,0.83,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
242.25,11,2,0.428,0.585,5.0,0.68,86.56,35.89,0.83,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
242.5,11,2,0.428,0.57,5.0,0.68,86.59,35.89,0.83,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
242.75,11,2,0.428,0.634,5.0,0.68,86.64,35.89,0.83,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
243.0,11,3,0.606,0.559,5.08,0.69,86.64,35.89,0.83,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
243.25,11,3,0.606,0.544,5.18,0.7,86.64,35.9,0.83,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
243.5,11,3,0.606,0.594,5.2,0.7,86.64,35.9,0.83,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
243.75,11,3,0.606,0.604,5.21,0.7,86.64,35.9,0.83,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
244.0,11,4,0.742,0.528,5.56,0.75,86.64,35.9,0.83,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
244.25,11,4,0.742,0.575,5.84,0.79,86.64,35.91,0.83,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
244.5,11,4,0.742,0.531,6.19,0.84,86.64,35.91,0.83,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
244.75,11,4,0.742,0.569,6.48,0.87,86.64,35.91,0.83,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
245.0,11,5,0.828,0.533,6.97,0.94,86.64,35.92,0.83,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
245.25,11,5,0.828,0.574,7.39,1.0,86.64,35.93,0.83,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
245.5,11,5,0.828,0.516,7.91,1.07,86.64,35.94,0.83,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
245.75,11,5,0.828,0.526,8.42,1.14,86.64,35.94,0.83,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
246.0,11,6,0.857,0.569,8.9,1.2,86.64,35.95,0.83,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
