timestamp_hours,day,hour_of_day,solar_generation_kw,load_demand_kw,battery_soc_percent,battery_energy_kwh,grid_import_kwh,grid_export_kwh,cloud_coverage,inverter_operational
705.0,30,9,1.078,0.647,41.83,5.65,220.69,95.04,0.7,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
706.0,30,10,0.762,0.645,42.61,5.75,220.69,95.05,0.7,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
707.0,30,11,0.395,0.539,41.54,5.61,220.7,95.05,0.7,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
708.0,30,12,0.0,0.611,37.01,5.0,220.76,95.05,0.7,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
709.0,30,13,0.0,0.638,32.29,4.36,220.83,95.05,0.7,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
710.0,30,14,0.0,0.603,27.82,3.76,220.89,95.05,0.7,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
711.0,30,15,0.0,0.619,23.24,3.14,220.95,95.05,0.7,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
712.0,30,16,0.0,0.587,18.89,2.55,221.01,95.05,0.7,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
713.0,30,17,0.0,0.639,14.15,1.91,221.07,95.05,0.7,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
714.0,30,18,0.0,3.439,5.0,0.68,223.4,95.05,0.7,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
715.0,30,19,0.0,3.514,5.0,0.68,226.91,95.05,0.7,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
716.0,30,20,0.0,2.3,5.0,0.68,229.21,95.05,0.7,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
717.0,30,21,0.0,3.353,5.0,0.68,232.57,95.05,0.7,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
718.0,30,22,0.0,0.534,5.0,0.68,233.1,95.05,0.7,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
719.0,30,23,0.0,0.521,5.0,0.68,233.62,95.05,0.7,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
